107;15
106;15
106;15
105;15
105;15
105;15
105;15
105;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
582;15
1263;15
1809;15
2245;15
2595;15
2874;15
3097;15
3276;15
3419;15
3533;15
3625;15
3698;15
3757;15
3804;15
3841;15
3871;15
3895;15
3914;15
3930;15
3942;15
3952;15
3960;15
3966;15
3971;15
3975;15
3978;15
3981;15
3983;15
3984;15
3986;15
3987;15
3988;15
3988;15
3989;15
3989;15
3990;15
3990;15
3990;15
3990;15
3990;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3911;15
3808;15
3662;15
3474;15
3260;15
3055;15
2893;15
2753;15
2624;15
2517;15
2423;15
2366;15
2336;15
2421;15
2561;15
2735;15
2922;15
3136;15
3307;15
3444;15
3553;15
3641;15
3711;15
3767;15
3812;15
3848;15
3876;15
3899;15
3918;15
3932;15
3944;15
3953;15
3961;15
3967;15
3972;15
3976;15
3979;15
3981;15
3983;15
3985;15
3986;15
3987;15
3988;15
3988;15
3989;15
3989;15
3990;15
3990;15
3990;15
3990;15
3990;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3809;15
3279;15
2644;15
2136;15
1730;15
1405;15
1145;15
936;15
770;15
637;15
530;15
445;15
377;15
322;15
279;15
244;15
216;15
193;15
176;15
161;15
150;15
141;15
133;15
127;15
123;15
119;15
116;15
114;15
112;15
110;15
109;15
108;15
107;15
107;15
106;15
106;15
105;15
105;15
105;15
105;15
105;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
377;15
591;15
750;15
871;15
956;15
1016;15
1052;15
1070;15
1075;15
1071;15
1053;15
1030;15
997;15
960;15
928;15
888;15
839;15
781;15
719;15
650;15
579;15
495;15
404;15
335;15
289;15
252;15
222;15
199;15
180;15
164;15
152;15
143;15
135;15
129;15
124;15
120;15
117;15
114;15
112;15
110;15
109;15
108;15
107;15
107;15
106;15
106;15
105;15
105;15
105;15
105;15
105;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
104;15
238;15
651;15
1201;15
1759;15
2205;15
2562;15
2848;15
3077;15
3260;15
3406;15
3523;15
3617;15
3691;15
3751;15
3799;15
3838;15
3868;15
3893;15
3912;15
3928;15
3941;15
3951;15
3959;15
3965;15
3970;15
3975;15
3978;15
3980;15
3983;15
3984;15
3986;15
3987;15
3988;15
3988;15
3989;15
3989;15
3990;15
3990;15
3990;15
3990;15
3990;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
3991;15
